"Date","Open","High","Low","Close","Change %","Volume","log_return","rv_5d","rv_21d","market_return_21d"
"Apr. 05, 2023",4095.48,4099.69,4072.56,4090.38,"-0.25%",2301078154,-0.101006220862936,2.50936712967812,5.28566512589964,0.963964874607897
"Apr. 05, 2024",5158.95,5222.18,5157.21,5204.34,"1.11%",2157678131,0.24085501759991,2.67995881870727,5.30969149505328,1.02618358357017
"Apr. 06, 2009",839.75,839.75,822.79,835.48,"-0.83%",6.21e+09,-1.82924176186927,14.2751194733766,8.38820122945175,-0.905426161236584
"Apr. 06, 2010",1186.01,1191.8,1182.77,1189.44,"0.17%",4086180000,0.353231477121771,14.3009947344134,8.48063305155248,-0.685246805222853
"Apr. 06, 2011",1335.94,1339.38,1331.09,1335.54,"0.22%",4223740000,0.115853096321686,14.3194368418596,8.48107737467489,-0.683218151724674
"Apr. 06, 2015",2064.87,2086.99,2056.52,2080.62,"0.66%",3302970000,0.443330221771767,15.1588772052423,8.63311891967794,-0.324912539938132
"Apr. 06, 2016",2045.56,2067.33,2043.09,2066.66,"1.05%",581198920,-0.00673214864892187,14.87110679234,8.45536961341131,-0.796341473703044
"Apr. 06, 2017",2353.79,2364.16,2348.9,2357.49,"0.19%",1936973655,0.131663716163649,2.93677604610636,8.47069733325658,-0.553535810731879
"Apr. 06, 2018",2645.82,2656.88,2586.27,2604.47,"-2.19%",2187111865,0.0996317058762108,2.68484597370957,8.43398370559916,-0.681225620693451
"Apr. 06, 2020",2578.28,2676.85,2574.57,2663.68,"7.03%",3991892636,0.0224794257318813,2.85113396786312,8.43594275058702,-0.644436602363303
"Apr. 06, 2021",4075.57,4086.23,4068.14,4073.94,"-0.10%",2118334624,0.424901964812639,2.72713939511561,7.28959481032436,1.03735976848476
"Apr. 06, 2022",4494.17,4503.94,4450.04,4481.15,"-0.97%",2720107863,0.0952691197589122,2.47950665037105,7.23592494191303,1.3280799805802
"Apr. 06, 2023",4081.58,4107.32,4069.84,4105.02,"0.36%",2072470322,-0.0876690949148648,3.03506738943618,7.25166285936825,1.125056181725
"Apr. 07, 2008",1373.69,1386.74,1369.02,1372.54,"0.16%",3747780000,-1.09554757712484,9.10527429732585,8.27283055008728,-0.0184368289060654
"Apr. 07, 2009",834.12,834.12,814.53,815.55,"-2.39%",5155580000,-0.520555584596968,9.35224107744211,8.45373185814212,-0.644261370838144
"Apr. 07, 2010",1188.23,1189.6,1177.25,1182.45,"-0.59%",5101430000,0.371481103913988,9.1189279108564,8.50409547433119,-0.547892358432156
"Apr. 07, 2011",1334.82,1338.8,1326.56,1333.51,"-0.15%",4005600000,0.120226006482541,9.17953145882425,8.49945720133141,-0.567855296376259
"Apr. 07, 2014",1863.92,1864.04,1841.48,1845.04,"-1.08%",3801540000,0.324686393799849,10.0435881745991,8.5725676560085,-0.36689226493889
"Apr. 07, 2015",2080.79,2089.81,2076.1,2076.33,"-0.21%",3065510000,0.118100954734206,5.6601616385749,8.57863873187573,-0.331602237641692
"Apr. 07, 2016",2063.01,2063.01,2033.8,2041.91,"-1.20%",618277738,-0.0167162678741454,2.55522462765018,8.47878547969135,-0.691698957932405
"Apr. 07, 2017",2356.59,2363.76,2350.74,2355.54,"-0.08%",1730732345,0.142884356212017,1.93650360339142,8.48775165737483,-0.652874095590919
"Apr. 07, 2020",2738.65,2756.89,2657.67,2659.41,"-0.16%",4206339443,0.121334293133713,1.93588453682237,8.49961224703965,-0.43053358159427
"Apr. 07, 2021",4074.29,4083.13,4068.31,4079.95,"0.15%",1920275911,0.427980439758947,2.59121175145895,8.59628073109838,-0.243408159435233
"Apr. 07, 2022",4474.65,4521.16,4450.3,4500.21,"0.43%",2596329084,0.098039328915068,2.61482885918776,5.49456652607845,1.68387293134911
"Apr. 07, 2025",4953.79,5246.57,4835.04,5062.25,"-0.23%",6163753145,0.117686986143156,2.20108846735444,5.40696815504299,1.44832844037049
"Apr. 08, 2008",1370.16,1370.16,1360.62,1365.54,"-0.51%",3602500000,-1.3102610936955,10.8791998128587,7.20804865060871,0.0222142503533042
"Apr. 08, 2009",816.76,828.42,814.84,825.16,"1.18%",5938460000,-0.50372792685907,10.9500827036526,7.22244982260035,-0.924843898277533
"Apr. 08, 2010",1181.75,1188.55,1175.12,1186.44,"0.34%",4726970000,0.363135198772235,10.7101384570035,7.35888164859909,-0.554976550856376
"Apr. 08, 2011",1336.16,1339.46,1322.94,1328.17,"-0.40%",3582810000,0.112844828194687,10.7406624369184,7.35407481629958,-0.573795438825338
"Apr. 08, 2013",1553.26,1563.07,1548.63,1563.07,"0.63%",2887120000,0.162849781195486,10.8408108568557,7.37106685753928,-0.510577363506063
"Apr. 08, 2014",1845.48,1854.95,1837.49,1851.96,"0.38%",3721450000,0.169592701613526,5.23532105916096,7.40039232833104,-0.363464087624418
"Apr. 08, 2015",2076.94,2086.69,2073.3,2081.9,"0.27%",3265330000,0.117036400580988,1.63217316735546,7.24378518276647,-0.671329651856069
"Apr. 08, 2016",2045.54,2060.63,2041.69,2047.6,"0.28%",534860062,-0.0166125626982997,1.18870959625979,7.22937749784716,-0.783211334313281
"Apr. 08, 2019",2888.46,2895.95,2880.78,2895.77,"0.10%",1744343429,0.34658267587875,2.0677519288627,7.34680554510029,-0.348959563519666
"Apr. 08, 2020",2685,2760.75,2663.3,2749.98,"3.41%",3318686143,-0.05165741255528,2.5311176273341,6.21849279090878,0.694930601049894
"Apr. 08, 2021",4089.95,4098.19,4082.54,4097.17,"0.42%",1987016291,0.398702852555064,3.26897130003904,5.99872216798485,1.61418903820193
"Apr. 08, 2022",4494.15,4520.41,4474.6,4488.28,"-0.27%",2219394239,0.0911730633862834,3.29484731056241,5.90308806328925,1.33388099767422
"Apr. 08, 2024",5211.37,5219.57,5197.35,5202.39,"-0.04%",1988579313,0.147648580515091,2.94826115099731,5.90717026660426,1.36130357170677
"Apr. 08, 2025",5193.57,5267.47,4910.42,4982.77,"-1.57%",5011859973,-0.0431321740807698,2.91301795340509,5.84033171789937,0.993485003826153
"Apr. 09, 2007",1443.77,1448.1,1443.28,1444.61,"0.06%",2349410000,-1.23814657235834,10.1679290164027,7.33231673531013,-0.362762523266393
"Apr. 09, 2008",1365.5,1368.39,1349.97,1354.49,"-0.81%",3556670000,-0.064414389224412,9.13334903557993,7.33413247483982,-0.41046064461666
"Apr. 09, 2009",829.29,856.91,829.29,856.56,"3.81%",7600710400,-0.458255910849802,8.77470106328014,7.46091978857523,-1.01160091167848
"Apr. 09, 2010",1187.47,1194.66,1187.15,1194.37,"0.67%",4511570000,0.33244976084586,9.47987220709364,7.55658323979097,-0.800485443966332
"Apr. 09, 2012",1397.45,1397.45,1378.24,1382.2,"-1.14%",3468980000,0.14605758296142,9.88226921544901,7.39894167127159,-1.08240830076386
"Apr. 09, 2013",1563.11,1573.89,1560.92,1568.61,"0.35%",3252780000,0.126513444212516,4.76666751299836,7.40684816880973,-1.05393418546641
"Apr. 09, 2014",1852.64,1872.43,1852.38,1872.18,"1.09%",3308650000,0.176913650391397,4.81631544641787,7.42657712598185,-0.99470752121817
"Apr. 09, 2015",2081.29,2093.31,2074.29,2091.18,"0.45%",3172360000,0.110624972676253,1.42130437044249,5.84478006516023,0.426178545153583
"Apr. 09, 2018",2617.18,2653.55,2610.79,2613.16,"0.33%",1923050595,0.22283171700857,0.706786973774835,5.55892442740667,1.15273818902122
"Apr. 09, 2019",2886.58,2886.88,2873.33,2878.2,"-0.61%",1712480401,0.0966048817900432,0.829711813908225,5.44828124449681,0.886207872039031
"Apr. 09, 2020",2776.99,2818.57,2762.36,2789.82,"1.45%",4342818091,-0.031188021130949,1.53066220624436,5.44759589061071,0.742175022713395
"Apr. 09, 2021",4096.11,4129.48,4095.51,4128.8,"0.77%",1865573455,0.392009730229393,2.51961760134615,5.5716075009214,0.971334971747302
"Apr. 09, 2024",5217.03,5224.81,5160.78,5209.91,"0.14%",2012949629,0.232575773291521,2.52336121979221,5.59340436459425,1.0343180434253
"Apr. 09, 2025",4965.28,5481.34,4948.43,5456.9,"9.52%",6581460420,0.0463182818052429,2.65370401381481,5.58796822418368,0.963599924649552
"Apr. 10, 2007",1444.58,1448.73,1443.99,1448.39,"0.26%",2510110000,-1.32642826823375,10.8713676681013,7.34000666278151,-0.346215780885898
"Apr. 10, 2008",1355.37,1367.24,1350.11,1360.55,"0.45%",3686150000,-0.0625635649551272,10.8543349640487,7.22087851510295,-0.755362021719776
"Apr. 10, 2012",1382.18,1383.01,1357.38,1358.59,"-1.71%",4631730000,-0.00144163253047394,9.9531427795823,7.22159913739971,-0.70514624169497
"Apr. 10, 2013",1568.61,1589.07,1568.61,1587.73,"1.22%",3453350000,0.155857925950311,9.74497702911163,7.08616609034202,-0.947991168299723
"Apr. 10, 2014",1872.28,1872.53,1830.87,1833.08,"-2.09%",3758780000,0.143692289024041,9.94618092387804,7.10121542681787,-0.895471942661965
"Apr. 10, 2015",2091.51,2102.61,2091.51,2102.06,"0.52%",3156200000,0.136920204086811,1.5846011160791,7.0976894703858,-0.906200319090245
"Apr. 10, 2017",2357.16,2366.37,2351.5,2357.16,"0.07%",1620328913,0.11453968826109,1.01654583937122,7.11867973440859,-0.748528456748385
"Apr. 10, 2018",2638.41,2665.45,2635.78,2656.87,"1.67%",2132599583,0.11969123366696,0.270750323347805,5.62615707716197,0.609309349276915
"Apr. 10, 2019",2881.37,2889.71,2879.13,2888.21,"0.35%",1595773627,0.0834881948494278,0.373142406130572,5.61853376427774,0.757211933350755
"Apr. 10, 2023",4084.78,4109.5,4072.55,4109.11,"0.10%",1948962417,0.352569526978285,1.72351395246772,5.41820675706456,1.56803737117884
"Apr. 10, 2024",5167.88,5178.43,5138.7,5160.64,"-0.95%",2270856837,0.227854142763292,1.76246896085882,5.36738157062759,1.46344175309627
"Apr. 10, 2025",5353.15,5353.15,5115.27,5268.05,"-3.46%",4750759195,0.0205996722940124,2.07881785702034,5.36248214830105,1.33798384242887
"Apr. 11, 2007",1448.23,1448.39,1436.15,1438.87,"-0.66%",2950190000,-1.29780219179399,10.6272771479078,7.13065584622053,-0.0863317935776399
"Apr. 11, 2008",1357.98,1357.98,1331.21,1332.83,"-2.04%",3723790000,-0.0765535821293159,10.4915651064681,7.10358557484567,-0.339799026098353
"Apr. 11, 2011",1329.01,1333.77,1321.06,1324.46,"-0.28%",3478970000,-0.00629967198226305,9.67614872848474,7.08881871932145,-0.456723670756869
"Apr. 11, 2012",1358.98,1374.71,1358.98,1368.71,"0.74%",3743040000,0.0328638612129041,9.18600372239011,7.03658661076081,-0.646691526552535
"Apr. 11, 2013",1587.73,1597.35,1586.17,1593.37,"0.36%",3393950000,0.151982579711412,9.48618926719123,7.05181820523614,-0.591313828631166
"Apr. 11, 2014",1830.65,1835.07,1814.36,1815.69,"-0.95%",3743460000,0.130614290638785,1.51261903826248,7.07318488259896,-0.429511516861432
"Apr. 11, 2016",2050.23,2062.93,2041.88,2041.99,"-0.27%",586554903,0.117459261809279,1.08465457857387,6.93403101569805,-0.704061985281546
"Apr. 11, 2017",2353.92,2355.22,2337.25,2353.78,"-0.14%",1817529614,0.142097723955859,0.757090759730907,6.89726722781147,-0.794540034617208
"Apr. 11, 2018",2643.89,2661.43,2639.25,2642.19,"-0.55%",1788526146,0.11558557220341,0.248859453187629,6.91207376116122,-0.725272744219041
"Apr. 11, 2019",2891.92,2893.42,2881.99,2888.32,"0.00%",1625618352,0.0890668994863405,0.315341123667846,5.07325299333263,0.69022242350105
"Apr. 11, 2022",4462.64,4464.35,4408.38,4412.53,"-1.69%",2391226960,0.423773202886714,2.20482091980381,5.23513144656896,1.17655919134289
"Apr. 11, 2023",4110.96,4124.26,4102.61,4108.94,"0.00%",1989408805,-0.0712831334014641,2.84373457952653,5.25035996472368,1.1067176904719
"Apr. 11, 2024",5172.95,5211.78,5138.77,5199.06,"0.74%",2204862038,0.235312752314191,2.92423949883895,5.27717576569431,1.18617251683578
"Apr. 11, 2025",5255.56,5381.46,5220.77,5363.36,"1.81%",3664312763,0.0311128043402541,3.06063405633299,5.26813674065762,1.07359303215199
"Apr. 12, 2007",1438.87,1448.02,1433.91,1447.8,"0.62%",2770570000,-1.30954548147924,10.8264858209719,7.05216630212667,-0.372872653414057
"Apr. 12, 2010",1194.94,1199.2,1194.71,1196.48,"0.18%",4607090000,-0.190661250070292,9.63009684801949,7.05927245352577,-0.678073591745439
"Apr. 12, 2011",1321.96,1321.96,1309.51,1314.16,"-0.78%",4275490000,0.0938137654441954,9.9024903386012,7.05281893900916,-0.703951059968204
"Apr. 12, 2012",1368.77,1388.13,1368.77,1387.57,"1.38%",3618280000,0.0543563375655146,9.4417189419367,7.04744914830244,-0.733082917252117
"Apr. 12, 2013",1593.3,1593.3,1579.97,1588.85,"-0.28%",3206290000,0.135456468289314,9.67352871757183,6.93629631084727,-0.950195975941088
"Apr. 12, 2016",2043.72,2065.05,2039.74,2061.72,"0.97%",590857575,0.260530101774103,2.62457915282954,6.95340925700591,-0.917520016930277
"Apr. 12, 2017",2352.15,2352.72,2341.18,2344.93,"-0.38%",1897910285,0.128714964826693,1.22953973192636,6.9760539522737,-0.809404724397596
"Apr. 12, 2018",2653.83,2674.72,2653.83,2663.99,"0.83%",1922966393,0.127569448210912,1.18145357952595,5.2738745232741,0.615966915607306
"Apr. 12, 2019",2900.86,2910.54,2898.37,2907.41,"0.66%",2175148651,0.0874376515860377,1.04330259298526,5.26297353613144,0.779958149322659
"Apr. 12, 2021",4124.71,4131.76,4114.82,4127.99,"-0.02%",1910381056,0.350527955192326,1.75540072530068,5.36993316204235,1.13678577649725
"Apr. 12, 2022",4437.59,4471,4381.34,4397.45,"-0.34%",2208449999,0.0632342217725831,1.82036360431371,5.36944808691156,1.16715613705693
"Apr. 12, 2023",4123.65,4134.37,4086.94,4091.95,"-0.41%",2242917713,-0.0720031984173942,2.4331857268077,5.37483610518598,0.943170358928121
"Apr. 12, 2024",5171.51,5175.03,5107.94,5123.41,"-1.46%",2389776290,0.224798603935541,2.56817301525073,5.4035838985057,1.03735467222488
"Apr. 13, 2007",1447.8,1453.11,1444.15,1452.85,"0.35%",2690020000,-1.26029308841421,10.2715308701946,7.04372689070354,-0.340397677998612
"Apr. 13, 2009",855.33,864.31,845.35,858.73,"0.25%",6434890000,-0.525827869954221,9.49659744742262,7.23208140892612,-1.00832327190869
"Apr. 13, 2010",1195.94,1199.04,1188.82,1197.3,"0.07%",5403580000,0.332369747122658,10.3261353402738,7.33216828630458,-0.791539096989444
"Apr. 13, 2011",1314.03,1321.35,1309.19,1314.41,"0.02%",3850860000,0.0933188740054035,10.5795386301398,7.33310922813366,-0.787287122470381
"Apr. 13, 2012",1387.61,1387.61,1369.85,1370.26,"-1.25%",3631160000,0.041612607109727,10.1580918516335,7.14736889269148,-1.16944771824737
"Apr. 13, 2015",2102.03,2107.65,2092.33,2092.43,"-0.46%",2908420000,0.423325567158498,5.88639029656967,7.33663105291647,-0.674839017687406
"Apr. 13, 2016",2065.92,2083.18,2065.92,2082.42,"1.00%",630914475,-0.00479539105946425,3.00357420722243,7.27321966099492,-0.914947161061061
"Apr. 13, 2017",2341.98,2348.26,2328.95,2328.95,"-0.68%",1764747362,0.111886843275537,2.67579055052427,7.28903509716551,-0.834173122125778
"Apr. 13, 2018",2676.9,2680.26,2645.05,2656.3,"-0.29%",1823268887,0.131516654812479,2.65369076199504,5.65125034551031,0.606889014165941
"Apr. 13, 2020",2782.46,2782.46,2721.17,2761.63,"-1.01%",2888789425,0.0388869080727965,2.66016590960392,5.59453883592787,0.836437172309029
"Apr. 13, 2021",4130.1,4148,4124.43,4141.59,"0.33%",2011888061,0.405258686961215,2.53935769333096,5.73467734136389,1.14788209382605
"Apr. 13, 2022",4394.3,4453.92,4392.7,4446.59,"1.12%",2169384807,0.0710577382145709,2.32107927274179,5.73495799497621,1.16458349447511
"Apr. 13, 2023",4100.02,4150.26,4099.4,4146.22,"1.33%",2196995300,-0.0699404344921975,2.82246519259711,5.74298851849322,0.959186591693594
"Apr. 14, 2008",1332.2,1335.64,1326.16,1328.32,"-0.34%",3565020000,-1.13828208991669,9.30833365571859,6.9920230527484,-0.4396255999972
"Apr. 14, 2009",856.88,856.88,840.25,841.5,"-2.01%",7569840000,-0.456484251233813,9.37733775449322,7.12678043579473,-1.02482481605771
"Apr. 14, 2010",1198.69,1210.65,1198.69,1210.65,"1.12%",5760040000,0.36372667080763,9.20091782439306,7.24636821986361,-0.788667593460987
"Apr. 14, 2011",1311.13,1316.79,1302.42,1314.52,"0.01%",3872630000,0.0823141745263118,9.22566741815201,7.24527634370534,-0.793791070520713
"Apr. 14, 2014",1818.18,1834.19,1815.8,1830.61,"0.82%",3111540000,0.331177664660784,10.0997882533852,7.23250740672366,-0.813141361052255
"Apr. 14, 2015",2092.28,2098.62,2083.24,2095.84,"0.16%",3301270000,0.135305183023752,5.22800791576589,7.24959750428374,-0.741070399801086
"Apr. 14, 2016",2082.89,2087.84,2078.13,2082.78,"0.02%",563108643,-0.00625088786492818,2.54527136824365,7.24897996876838,-0.67531808924862
"Apr. 14, 2020",2805.1,2851.85,2805.1,2846.06,"3.06%",3086181546,0.312232041863821,2.32983128690638,7.29421717332657,-0.58788465132034
"Apr. 14, 2021",4141.58,4151.69,4120.87,4124.66,"-0.41%",2078549655,0.371048010481061,2.53081107686959,5.87208196790285,1.04345644757493
"Apr. 14, 2022",4449.12,4460.46,4390.77,4392.59,"-1.21%",2470867311,0.0629354381927418,2.56280483297513,5.4865483915696,1.63221975572189
"Apr. 14, 2023",4140.14,4163.19,4113.2,4137.64,"-0.21%",2077040795,-0.0597934533511638,3.07627847957908,5.4250515720664,1.24005655524807
"Apr. 14, 2025",5441.96,5459.46,5358.02,5405.97,"0.79%",3225744117,0.267378321460557,2.88643062869386,5.47220768807887,1.41411600270323
"Apr. 15, 2008",1331.72,1337.72,1324.35,1334.43,"0.46%",3581230000,-1.39899966406527,11.3897893923692,7.46882672673469,-0.0264962684717718
"Apr. 15, 2009",839.44,852.93,835.58,852.06,"1.25%",6241100000,-0.448602566481178,10.4700597236779,7.4550113762337,-0.898424402111448
"Apr. 15, 2010",1210.77,1213.92,1208.5,1211.67,"0.08%",5995330000,0.352097905442386,11.2969638261876,7.57940038096661,-0.541531105609598
"Apr. 15, 2011",1314.54,1322.88,1313.68,1319.68,"0.39%",4223740000,0.0853897096211228,11.5022574526756,7.57388978883773,-0.568028239264012
